#A list of time, magnitude, and bands for 1987A.
event,time,magnitude,band
SN1987A,47121.28,7.1100,B
SN1987A,47121.28,4.3300,I
SN1987A,47121.28,4.6300,R
SN1987A,47121.28,8.7200,U
SN1987A,47121.28,5.8500,V
SN1987A,47121.96,7.12,B
SN1987A,47121.96,4.08,I
SN1987A,47121.96,4.62,R
SN1987A,47121.96,8.69,U
SN1987A,47121.96,5.77,V
SN1987A,47122.79,7.12,B
SN1987A,47122.79,4.08,I
SN1987A,47122.79,4.62,R
SN1987A,47122.79,8.72,U
SN1987A,47122.79,5.79,V
SN1987A,47122.97,7.11,B
SN1987A,47122.97,4.09,I
SN1987A,47122.97,4.63,R
SN1987A,47122.97,8.7,U
SN1987A,47122.97,5.79,V
SN1987A,47123.25,7.1200,B
SN1987A,47123.25,4.3800,I
SN1987A,47123.25,4.6600,R
SN1987A,47123.25,8.1300,U
SN1987A,47123.25,5.8700,V
SN1987A,47123.26,7.1100,B
SN1987A,47123.26,4.3800,I
SN1987A,47123.26,4.6600,R
SN1987A,47123.26,8.7300,U
SN1987A,47123.26,5.8700,V
SN1987A,47123.82,7.12,B
SN1987A,47123.82,4.1,I
SN1987A,47123.82,4.64,R
SN1987A,47123.82,8.69,U
SN1987A,47123.82,5.79,V
SN1987A,47124.02,7.12,B
SN1987A,47124.02,4.11,I
SN1987A,47124.02,4.65,R
SN1987A,47124.02,8.69,U
SN1987A,47124.02,5.8,V
SN1987A,47124.86,7.12,B
SN1987A,47124.86,4.11,I
SN1987A,47124.86,4.65,R
SN1987A,47124.86,8.69,U
SN1987A,47124.86,5.8,V
SN1987A,47125.95,7.14,B
SN1987A,47125.95,4.14,I
SN1987A,47125.95,4.66,R
SN1987A,47125.95,8.7,U
SN1987A,47125.95,5.82,V
SN1987A,47126.94,7.14,B
SN1987A,47126.94,4.13,I
SN1987A,47126.94,4.68,R
SN1987A,47126.94,8.7,U
SN1987A,47126.94,5.82,V
SN1987A,47128.84,7.15,B
SN1987A,47128.84,4.14,I
SN1987A,47128.84,4.69,R
SN1987A,47128.84,8.69,U
SN1987A,47128.84,5.84,V
SN1987A,47129.0,7.15,B
SN1987A,47129.0,4.15,I
SN1987A,47129.0,4.7,R
SN1987A,47129.0,8.69,U
SN1987A,47129.0,5.84,V
SN1987A,47130.23,7.1600,B
SN1987A,47130.23,4.1000,R
SN1987A,47130.23,8.7300,U
SN1987A,47130.23,5.9300,V
SN1987A,47130.24,7.1600,B
SN1987A,47130.24,4.4400,I
SN1987A,47130.24,4.7100,R
SN1987A,47130.24,8.7400,U
SN1987A,47130.24,5.9400,V
SN1987A,47130.26,7.1600,B
SN1987A,47130.26,4.4600,I
SN1987A,47130.26,4.1100,R
SN1987A,47130.26,8.7300,U
SN1987A,47130.26,5.9300,V
SN1987A,47130.87,7.16,B
SN1987A,47130.87,4.16,I
SN1987A,47130.87,4.71,R
SN1987A,47130.87,8.69,U
SN1987A,47130.87,5.86,V
SN1987A,47131.98,7.17,B
SN1987A,47131.98,4.18,I
SN1987A,47131.98,4.72,R
SN1987A,47131.98,8.7,U
SN1987A,47131.98,5.87,V
SN1987A,47132.92,7.18,B
SN1987A,47132.92,4.18,I
SN1987A,47132.92,4.73,R
SN1987A,47132.92,8.7,U
SN1987A,47132.92,5.88,V
SN1987A,47134.93,7.19,B
SN1987A,47134.93,4.21,I
SN1987A,47134.93,4.75,R
SN1987A,47134.93,8.7,U
SN1987A,47134.93,5.89,V
SN1987A,47135.19,7.1900,B
SN1987A,47135.19,4.5000,I
SN1987A,47135.19,4.7600,R
SN1987A,47135.19,8.7300,U
SN1987A,47135.19,5.9800,V
SN1987A,47135.20,7.1900,B
SN1987A,47135.20,4.5000,I
SN1987A,47135.20,4.1600,R
SN1987A,47135.20,8.7300,U
SN1987A,47135.20,5.9800,V
SN1987A,47135.89,7.21,B
SN1987A,47135.89,4.23,I
SN1987A,47135.89,4.76,R
SN1987A,47135.89,8.72,U
SN1987A,47135.89,5.91,V
SN1987A,47137.96,7.21,B
SN1987A,47137.96,4.24,I
SN1987A,47137.96,4.78,R
SN1987A,47137.96,8.71,U
SN1987A,47137.96,5.93,V
SN1987A,47140.84,7.23,B
SN1987A,47140.84,4.27,I
SN1987A,47140.84,4.81,R
SN1987A,47140.84,8.71,U
SN1987A,47140.84,5.95,V
SN1987A,47140.86,7.22,B
SN1987A,47140.86,4.28,I
SN1987A,47140.86,4.8,R
SN1987A,47140.86,8.71,U
SN1987A,47140.86,5.95,V
SN1987A,47141.89,7.24,B
SN1987A,47141.89,4.28,I
SN1987A,47141.89,4.82,R
SN1987A,47141.89,8.7,U
SN1987A,47141.89,5.97,V
SN1987A,47142.31,7.2300,B
SN1987A,47142.31,4.5700,I
SN1987A,47142.31,4.8300,R
SN1987A,47142.31,8.7300,U
SN1987A,47142.31,6.0500,V
SN1987A,47142.32,7.2500,B
SN1987A,47142.32,4.6000,I
SN1987A,47142.32,4.6400,R
SN1987A,47142.32,8.7500,U
SN1987A,47142.32,6.0600,V
SN1987A,47142.85,7.24,B
SN1987A,47142.85,4.29,I
SN1987A,47142.85,4.83,R
SN1987A,47142.85,8.7,U
SN1987A,47142.85,5.97,V
SN1987A,47143.86,7.25,B
SN1987A,47143.86,4.3,I
SN1987A,47143.86,4.84,R
SN1987A,47143.86,8.71,U
SN1987A,47143.86,5.98,V
SN1987A,47143.98,7.25,B
SN1987A,47143.98,4.31,I
SN1987A,47143.98,4.84,R
SN1987A,47143.98,8.72,U
SN1987A,47143.98,5.98,V
SN1987A,47144.78,7.25,B
SN1987A,47144.78,4.31,I
SN1987A,47144.78,4.84,R
SN1987A,47144.78,8.67,U
SN1987A,47144.78,5.99,V
SN1987A,47145.16,7.2600,B
SN1987A,47145.16,4.6300,I
SN1987A,47145.16,4.8600,R
SN1987A,47145.16,8.7500,U
SN1987A,47145.16,6.0700,V
SN1987A,47145.18,7.2700,B
SN1987A,47145.18,4.6300,I
SN1987A,47145.18,4.8500,R
SN1987A,47145.18,8.7600,U
SN1987A,47145.18,6.0800,V
SN1987A,47145.19,7.2700,B
SN1987A,47145.19,4.6400,I
SN1987A,47145.19,4.8700,R
SN1987A,47145.19,8.7500,U
SN1987A,47145.19,6.0800,V
SN1987A,47146.83,7.26,B
SN1987A,47146.83,4.33,I
SN1987A,47146.83,4.86,R
SN1987A,47146.83,8.71,U
SN1987A,47146.83,6,V
SN1987A,47147.13,7.2700,B
SN1987A,47147.13,4.6200,I
SN1987A,47147.13,4.8900,R
SN1987A,47147.13,8.7600,U
SN1987A,47147.13,6.1000,V
SN1987A,47147.15,7.2800,B
SN1987A,47147.15,4.6200,I
SN1987A,47147.15,4.8800,R
SN1987A,47147.15,8.7800,U
SN1987A,47147.15,6.1000,V
SN1987A,47147.79,7.27,B
SN1987A,47147.79,4.33,I
SN1987A,47147.79,4.86,R
SN1987A,47147.79,8.69,U
SN1987A,47147.79,6,V
SN1987A,47148.86,7.29,B
SN1987A,47148.86,4.35,I
SN1987A,47148.86,4.88,R
SN1987A,47148.86,8.71,U
SN1987A,47148.86,6.03,V
SN1987A,47151.15,7.3000,B
SN1987A,47151.15,4.6800,I
SN1987A,47151.15,4.9100,R
SN1987A,47151.15,8.7600,U
SN1987A,47151.15,6.1300,V
SN1987A,47151.16,7.3000,B
SN1987A,47151.16,4.6800,I
SN1987A,47151.16,4.9200,R
SN1987A,47151.16,8.7600,U
SN1987A,47151.16,6.1400,V
SN1987A,47151.17,7.3000,B
SN1987A,47151.17,4.6900,I
SN1987A,47151.17,4.9100,R
SN1987A,47151.17,8.7400,U
SN1987A,47151.17,6.1400,V
SN1987A,47151.84,7.3,B
SN1987A,47151.84,4.38,I
SN1987A,47151.84,4.92,R
SN1987A,47151.84,8.72,U
SN1987A,47151.84,6.06,V
SN1987A,47151.94,7.29,B
SN1987A,47151.94,4.39,I
SN1987A,47151.94,4.92,R
SN1987A,47151.94,8.72,U
SN1987A,47151.94,6.05,V
SN1987A,47152.93,7.31,B
SN1987A,47152.93,4.4,I
SN1987A,47152.93,4.93,R
SN1987A,47152.93,8.72,U
SN1987A,47152.93,6.06,V
SN1987A,47154.01,7.32,B
SN1987A,47154.01,4.41,I
SN1987A,47154.01,4.93,R
SN1987A,47154.01,8.72,U
SN1987A,47154.01,6.07,V
SN1987A,47154.94,7.33,B
SN1987A,47154.94,4.42,I
SN1987A,47154.94,4.95,R
SN1987A,47154.94,8.72,U
SN1987A,47154.94,6.09,V
SN1987A,47155.82,7.34,B
SN1987A,47155.82,4.44,I
SN1987A,47155.82,4.96,R
SN1987A,47155.82,8.74,U
SN1987A,47155.82,6.1,V
SN1987A,47156.83,7.34,B
SN1987A,47156.83,4.44,I
SN1987A,47156.83,4.97,R
SN1987A,47156.83,8.73,U
SN1987A,47156.83,6.11,V
SN1987A,47157.81,7.34,B
SN1987A,47157.81,4.45,I
SN1987A,47157.81,4.97,R
SN1987A,47157.81,8.72,U
SN1987A,47157.81,6.11,V
SN1987A,47158.14,7.3300,B
SN1987A,47158.14,4.7500,I
SN1987A,47158.14,4.9600,R
SN1987A,47158.14,8.7500,U
SN1987A,47158.14,6.1900,V
SN1987A,47158.15,7.3400,B
SN1987A,47158.15,4.7900,I
SN1987A,47158.15,4.9900,R
SN1987A,47158.15,8.7600,U
SN1987A,47158.15,6.2000,V
SN1987A,47158.16,7.3500,B
SN1987A,47158.16,4.7900,I
SN1987A,47158.16,5.0100,R
SN1987A,47158.16,8.7600,U
SN1987A,47158.16,6.2000,V
SN1987A,47158.84,7.35,B
SN1987A,47158.84,4.46,I
SN1987A,47158.84,4.98,R
SN1987A,47158.84,8.74,U
SN1987A,47158.84,6.12,V
SN1987A,47159.88,7.36,B
SN1987A,47159.88,4.47,I
SN1987A,47159.88,5,R
SN1987A,47159.88,8.73,U
SN1987A,47159.88,6.13,V
SN1987A,47162.08,7.36,B
SN1987A,47162.08,4.49,I
SN1987A,47162.08,4.99,R
SN1987A,47162.08,8.72,U
SN1987A,47162.08,6.15,V
SN1987A,47162.87,7.38,B
SN1987A,47162.87,4.5,I
SN1987A,47162.87,5.02,R
SN1987A,47162.87,8.73,U
SN1987A,47162.87,6.16,V
SN1987A,47163.9,7.38,B
SN1987A,47163.9,4.51,I
SN1987A,47163.9,5.03,R
SN1987A,47163.9,8.73,U
SN1987A,47163.9,6.16,V
SN1987A,47164.89,7.39,B
SN1987A,47164.89,4.54,I
SN1987A,47164.89,5.04,R
SN1987A,47164.89,8.74,U
SN1987A,47164.89,6.18,V
SN1987A,47165.9,7.39,B
SN1987A,47165.9,4.54,I
SN1987A,47165.9,5.05,R
SN1987A,47165.9,8.74,U
SN1987A,47165.9,6.18,V
SN1987A,47166.10,7.4100,B
SN1987A,47166.10,4.8700,I
SN1987A,47166.10,5.0100,R
SN1987A,47166.10,8.7800,U
SN1987A,47166.10,6.2900,V
SN1987A,47166.11,7.3800,B
SN1987A,47166.11,4.8500,I
SN1987A,47166.11,5.0600,R
SN1987A,47166.11,8.7600,U
SN1987A,47166.11,6.2600,V
SN1987A,47166.12,7.4000,B
SN1987A,47166.12,4.8400,I
SN1987A,47166.12,5.0600,R
SN1987A,47166.12,8.7600,U
SN1987A,47166.12,6.2700,V
SN1987A,47166.94,7.4,B
SN1987A,47166.94,4.56,I
SN1987A,47166.94,5.05,R
SN1987A,47166.94,8.75,U
SN1987A,47166.94,6.2,V
SN1987A,47167.87,7.41,B
SN1987A,47167.87,4.56,I
SN1987A,47167.87,5.07,R
SN1987A,47167.87,8.75,U
SN1987A,47167.87,6.2,V
SN1987A,47168.99,7.41,B
SN1987A,47168.99,4.57,I
SN1987A,47168.99,5.08,R
SN1987A,47168.99,8.75,U
SN1987A,47168.99,6.21,V
SN1987A,47169.81,7.42,B
SN1987A,47169.81,4.58,I
SN1987A,47169.81,5.09,R
SN1987A,47169.81,8.76,U
SN1987A,47169.81,6.23,V
SN1987A,47170.79,7.42,B
SN1987A,47170.79,4.58,I
SN1987A,47170.79,5.09,R
SN1987A,47170.79,8.75,U
SN1987A,47170.79,6.23,V
SN1987A,47171.11,7.4300,B
SN1987A,47171.11,4.8600,I
SN1987A,47171.11,5.0800,R
SN1987A,47171.11,8.7800,U
SN1987A,47171.11,6.3100,V
SN1987A,47171.12,7.4300,B
SN1987A,47171.12,4.8800,I
SN1987A,47171.12,5.0900,R
SN1987A,47171.12,8.7700,U
SN1987A,47171.12,6.3200,V
SN1987A,47171.13,7.4300,B
SN1987A,47171.13,4.9000,I
SN1987A,47171.13,5.1200,R
SN1987A,47171.13,8.7800,U
SN1987A,47171.13,6.3200,V
SN1987A,47171.9,7.43,B
SN1987A,47171.9,4.59,I
SN1987A,47171.9,5.09,R
SN1987A,47171.9,8.75,U
SN1987A,47171.9,6.24,V
SN1987A,47172.88,7.44,B
SN1987A,47172.88,4.62,I
SN1987A,47172.88,5.12,R
SN1987A,47172.88,8.75,U
SN1987A,47172.88,6.26,V
SN1987A,47173.9,7.45,B
SN1987A,47173.9,4.63,I
SN1987A,47173.9,5.13,R
SN1987A,47173.9,8.76,U
SN1987A,47173.9,6.27,V
SN1987A,47174.9,7.46,B
SN1987A,47174.9,4.65,I
SN1987A,47174.9,5.14,R
SN1987A,47174.9,8.76,U
SN1987A,47174.9,6.28,V
SN1987A,47175.8,7.47,B
SN1987A,47175.8,4.65,I
SN1987A,47175.8,5.16,R
SN1987A,47175.8,8.77,U
SN1987A,47175.8,6.28,V
SN1987A,47176.82,7.47,B
SN1987A,47176.82,4.67,I
SN1987A,47176.82,5.17,R
SN1987A,47176.82,8.77,U
SN1987A,47176.82,6.29,V
SN1987A,47177.88,7.48,B
SN1987A,47177.88,4.67,I
SN1987A,47177.88,5.17,R
SN1987A,47177.88,8.79,U
SN1987A,47177.88,6.3,V
SN1987A,47178.10,7.4700,B
SN1987A,47178.10,4.9600,I
SN1987A,47178.10,5.1700,R
SN1987A,47178.10,8.7800,U
SN1987A,47178.10,6.3700,V
SN1987A,47178.11,7.4600,B
SN1987A,47178.11,5.0100,I
SN1987A,47178.11,5.1900,R
SN1987A,47178.11,8.8100,U
SN1987A,47178.11,6.3700,V
SN1987A,47178.12,7.4800,B
SN1987A,47178.12,5.0100,I
SN1987A,47178.12,5.1900,R
SN1987A,47178.12,8.8300,U
SN1987A,47178.12,6.3900,V
SN1987A,47180.09,7.4800,B
SN1987A,47180.09,5.0200,I
SN1987A,47180.09,5.2000,R
SN1987A,47180.09,8.7900,U
SN1987A,47180.09,6.3900,V
SN1987A,47180.10,7.4900,B
SN1987A,47180.10,5.0300,I
SN1987A,47180.10,5.2100,R
SN1987A,47180.10,8.8200,U
SN1987A,47180.10,6.4100,V
SN1987A,47180.11,7.4800,B
SN1987A,47180.11,5.0200,I
SN1987A,47180.11,5.2000,R
SN1987A,47180.11,8.7900,U
SN1987A,47180.11,6.4000,V
SN1987A,47181.07,7.5200,B
SN1987A,47181.07,5.1000,I
SN1987A,47181.07,5.2700,R
SN1987A,47181.07,8.8000,U
SN1987A,47181.07,6.4500,V
SN1987A,47181.95,7.51,B
SN1987A,47181.95,4.73,I
SN1987A,47181.95,5.23,R
SN1987A,47181.95,8.8,U
SN1987A,47181.95,6.34,V
SN1987A,47182.96,7.51,B
SN1987A,47182.96,4.73,I
SN1987A,47182.96,5.22,R
SN1987A,47182.96,8.79,U
SN1987A,47182.96,6.35,V
SN1987A,47184.97,7.53,B
SN1987A,47184.97,4.76,I
SN1987A,47184.97,5.25,R
SN1987A,47184.97,8.8,U
SN1987A,47184.97,6.37,V
SN1987A,47185.96,7.54,B
SN1987A,47185.96,4.77,I
SN1987A,47185.96,5.26,R
SN1987A,47185.96,8.8,U
SN1987A,47185.96,6.38,V
SN1987A,47186.82,7.54,B
SN1987A,47186.82,4.78,I
SN1987A,47186.82,5.27,R
SN1987A,47186.82,8.78,U
SN1987A,47186.82,6.38,V
SN1987A,47187.09,7.5200,B
SN1987A,47187.09,5.1100,I
SN1987A,47187.09,5.2600,R
SN1987A,47187.09,8.8000,U
SN1987A,47187.09,6.4600,V
SN1987A,47187.10,7.5400,B
SN1987A,47187.10,5.1300,I
SN1987A,47187.10,5.2800,R
SN1987A,47187.10,8.8200,U
SN1987A,47187.10,6.4700,V
SN1987A,47187.81,7.55,B
SN1987A,47187.81,4.8,I
SN1987A,47187.81,5.28,R
SN1987A,47187.81,8.79,U
SN1987A,47187.81,6.4,V
SN1987A,47188.81,7.55,B
SN1987A,47188.81,4.81,I
SN1987A,47188.81,5.3,R
SN1987A,47188.81,8.79,U
SN1987A,47188.81,6.41,V
SN1987A,47189.11,7.5400,B
SN1987A,47189.11,5.1100,I
SN1987A,47189.11,5.2900,R
SN1987A,47189.11,8.8200,U
SN1987A,47189.11,6.4900,V
SN1987A,47189.12,7.5400,B
SN1987A,47189.12,5.1400,I
SN1987A,47189.12,5.3000,R
SN1987A,47189.12,8.8000,U
SN1987A,47189.12,6.4900,V
SN1987A,47189.14,7.5400,B
SN1987A,47189.14,5.1300,I
SN1987A,47189.14,5.2900,R
SN1987A,47189.14,8.8300,U
SN1987A,47189.14,6.4900,V
SN1987A,47190.79,7.56,B
SN1987A,47190.79,4.83,I
SN1987A,47190.79,5.31,R
SN1987A,47190.79,8.79,U
SN1987A,47190.79,6.42,V
SN1987A,47191.87,7.57,B
SN1987A,47191.87,4.84,I
SN1987A,47191.87,5.32,R
SN1987A,47191.87,8.79,U
SN1987A,47191.87,6.44,V
SN1987A,47192.83,7.58,B
SN1987A,47192.83,4.85,I
SN1987A,47192.83,5.33,R
SN1987A,47192.83,8.8,U
SN1987A,47192.83,6.44,V
SN1987A,47193.79,7.59,B
SN1987A,47193.79,4.87,I
SN1987A,47193.79,5.34,R
SN1987A,47193.79,8.79,U
SN1987A,47193.79,6.45,V
SN1987A,47194.12,7.5800,B
SN1987A,47194.12,5.1900,I
SN1987A,47194.12,5.3500,R
SN1987A,47194.12,8.8300,U
SN1987A,47194.12,6.5200,V
SN1987A,47194.13,7.5900,B
SN1987A,47194.13,5.2000,I
SN1987A,47194.13,5.3500,R
SN1987A,47194.13,8.9300,U
SN1987A,47194.13,6.5300,V
SN1987A,47194.8,7.59,B
SN1987A,47194.8,4.88,I
SN1987A,47194.8,5.35,R
SN1987A,47194.8,8.81,U
SN1987A,47194.8,6.46,V
SN1987A,47195.13,7.5900,B
SN1987A,47195.13,5.2000,I
SN1987A,47195.13,5.3700,R
SN1987A,47195.13,8.8600,U
SN1987A,47195.13,6.5400,V
SN1987A,47195.14,7.5900,B
SN1987A,47195.14,5.2000,I
SN1987A,47195.14,5.3600,R
SN1987A,47195.14,8.8400,U
SN1987A,47195.14,6.5400,V
SN1987A,47195.15,7.5900,B
SN1987A,47195.15,5.2100,I
SN1987A,47195.15,5.3100,R
SN1987A,47195.15,8.8300,U
SN1987A,47195.15,6.5400,V
SN1987A,47195.79,7.6,B
SN1987A,47195.79,4.9,I
SN1987A,47195.79,5.37,R
SN1987A,47195.79,8.8,U
SN1987A,47195.79,6.47,V
SN1987A,47197.94,7.61,B
SN1987A,47197.94,4.93,I
SN1987A,47197.94,5.39,R
SN1987A,47197.94,8.8,U
SN1987A,47197.94,6.49,V
SN1987A,47198.09,7.6100,B
SN1987A,47198.09,5.2100,I
SN1987A,47198.09,5.4000,R
SN1987A,47198.09,8.8400,U
SN1987A,47198.09,6.5700,V
SN1987A,47198.10,7.6200,B
SN1987A,47198.10,5.2300,I
SN1987A,47198.10,5.4000,R
SN1987A,47198.10,8.8300,U
SN1987A,47198.10,6.5700,V
SN1987A,47200.95,7.63,B
SN1987A,47200.95,4.96,I
SN1987A,47200.95,5.43,R
SN1987A,47200.95,8.81,U
SN1987A,47200.95,6.52,V
SN1987A,47201.94,7.64,B
SN1987A,47201.94,4.96,I
SN1987A,47201.94,5.43,R
SN1987A,47201.94,8.81,U
SN1987A,47201.94,6.53,V
SN1987A,47202.94,7.64,B
SN1987A,47202.94,4.98,I
SN1987A,47202.94,5.44,R
SN1987A,47202.94,8.81,U
SN1987A,47202.94,6.53,V
SN1987A,47203.87,7.66,B
SN1987A,47203.87,4.99,I
SN1987A,47203.87,5.45,R
SN1987A,47203.87,8.83,U
SN1987A,47203.87,6.55,V
SN1987A,47204.91,7.68,B
SN1987A,47204.91,5.03,I
SN1987A,47204.91,5.48,R
SN1987A,47204.91,8.85,U
SN1987A,47204.91,6.58,V
SN1987A,47205.08,7.6500,B
SN1987A,47205.08,5.3500,I
SN1987A,47205.08,5.4800,R
SN1987A,47205.08,8.8700,U
SN1987A,47205.08,6.6300,V
SN1987A,47205.09,7.6600,B
SN1987A,47205.09,5.3500,I
SN1987A,47205.09,5.4800,R
SN1987A,47205.09,8.8800,U
SN1987A,47205.09,6.6300,V
SN1987A,47208.9,7.69,B
SN1987A,47208.9,5.04,I
SN1987A,47208.9,5.51,R
SN1987A,47208.9,8.83,U
SN1987A,47208.9,6.59,V
SN1987A,47211.11,7.6900,B
SN1987A,47211.11,7.7000,B
SN1987A,47211.11,5.4000,I
SN1987A,47211.11,5.4200,I
SN1987A,47211.11,5.5400,R
SN1987A,47211.11,8.8500,U
SN1987A,47211.11,8.8900,U
SN1987A,47211.11,6.6900,V
SN1987A,47211.11,6.7000,V
SN1987A,47211.12,7.7100,B
SN1987A,47211.12,5.4300,I
SN1987A,47211.12,5.5400,R
SN1987A,47211.12,8.9000,U
SN1987A,47211.12,6.7100,V
SN1987A,47211.77,7.71,B
SN1987A,47211.77,5.09,I
SN1987A,47211.77,5.54,R
SN1987A,47211.77,8.85,U
SN1987A,47211.77,6.62,V
SN1987A,47212.77,7.73,B
SN1987A,47212.77,5.1,I
SN1987A,47212.77,5.55,R
SN1987A,47212.77,8.86,U
SN1987A,47212.77,6.62,V
SN1987A,47213.77,7.73,B
SN1987A,47213.77,5.11,I
SN1987A,47213.77,5.57,R
SN1987A,47213.77,8.86,U
SN1987A,47213.77,6.64,V
SN1987A,47214.8,7.73,B
SN1987A,47214.8,5.13,I
SN1987A,47214.8,5.58,R
SN1987A,47214.8,8.86,U
SN1987A,47214.8,6.66,V
SN1987A,47216.81,7.75,B
SN1987A,47216.81,5.15,I
SN1987A,47216.81,5.6,R
SN1987A,47216.81,8.88,U
SN1987A,47216.81,6.67,V
SN1987A,47218.06,7.7400,B
SN1987A,47218.06,5.4900,I
SN1987A,47218.06,5.6100,R
SN1987A,47218.06,8.8800,U
SN1987A,47218.06,6.7400,V
SN1987A,47218.07,7.7400,B
SN1987A,47218.07,5.4800,I
SN1987A,47218.07,5.6100,R
SN1987A,47218.07,8.8900,U
SN1987A,47218.07,6.7500,V
SN1987A,47218.82,7.75,B
SN1987A,47218.82,5.18,I
SN1987A,47218.82,5.61,R
SN1987A,47218.82,8.87,U
SN1987A,47218.82,6.68,V
SN1987A,47218.84,7.77,B
SN1987A,47218.84,5.18,I
SN1987A,47218.84,5.62,R
SN1987A,47218.84,8.86,U
SN1987A,47218.84,6.69,V
SN1987A,47219.04,7.7500,B
SN1987A,47219.04,5.4900,I
SN1987A,47219.04,5.6100,R
SN1987A,47219.04,8.9000,U
SN1987A,47219.04,6.7500,V
SN1987A,47219.82,7.77,B
SN1987A,47219.82,5.18,I
SN1987A,47219.82,5.62,R
SN1987A,47219.82,8.87,U
SN1987A,47219.82,6.71,V
SN1987A,47221.03,7.7600,B
SN1987A,47221.03,5.5300,I
SN1987A,47221.03,5.6500,R
SN1987A,47221.03,8.9000,U
SN1987A,47221.03,6.7900,V
SN1987A,47221.04,7.7500,B
SN1987A,47221.04,5.5200,I
SN1987A,47221.04,5.6300,R
SN1987A,47221.04,8.9000,U
SN1987A,47221.04,6.7800,V
SN1987A,47221.05,7.7700,B
SN1987A,47221.05,5.5200,I
SN1987A,47221.05,5.6300,R
SN1987A,47221.05,8.8900,U
SN1987A,47221.05,6.7800,V
SN1987A,47222.81,7.79,B
SN1987A,47222.81,5.24,I
SN1987A,47222.81,5.67,R
SN1987A,47222.81,8.87,U
SN1987A,47222.81,6.73,V
SN1987A,47223.81,7.8,B
SN1987A,47223.81,5.25,I
SN1987A,47223.81,5.68,R
SN1987A,47223.81,8.87,U
SN1987A,47223.81,6.74,V
SN1987A,47227.06,7.8200,B
SN1987A,47227.06,5.6200,I
SN1987A,47227.06,5.7200,R
SN1987A,47227.06,8.9000,U
SN1987A,47227.06,6.8500,V
SN1987A,47227.07,7.8100,B
SN1987A,47227.07,5.6100,I
SN1987A,47227.07,5.7000,R
SN1987A,47227.07,8.9000,U
SN1987A,47227.07,6.8400,V
SN1987A,47229.77,7.84,B
SN1987A,47229.77,5.33,I
SN1987A,47229.77,5.76,R
SN1987A,47229.77,8.92,U
SN1987A,47229.77,6.83,V
SN1987A,47231.03,7.8400,B
SN1987A,47231.03,5.6500,I
SN1987A,47231.03,5.7600,R
SN1987A,47231.03,8.9400,U
SN1987A,47231.03,6.8800,V
SN1987A,47231.04,7.8400,B
SN1987A,47231.04,5.6500,I
SN1987A,47231.04,5.7600,R
SN1987A,47231.04,8.9300,U
SN1987A,47231.04,6.8800,V
SN1987A,47231.05,7.8400,B
SN1987A,47231.05,5.6600,I
SN1987A,47231.05,5.1600,R
SN1987A,47231.05,8.9200,U
SN1987A,47231.05,6.8800,V
SN1987A,47232.79,7.86,B
SN1987A,47232.79,5.36,I
SN1987A,47232.79,5.79,R
SN1987A,47232.79,8.93,U
SN1987A,47232.79,6.83,V
SN1987A,47234.78,7.88,B
SN1987A,47234.78,5.38,I
SN1987A,47234.78,5.8,R
SN1987A,47234.78,8.93,U
SN1987A,47234.78,6.85,V
SN1987A,47235.75,7.89,B
SN1987A,47235.75,5.39,I
SN1987A,47235.75,5.81,R
SN1987A,47235.75,8.92,U
SN1987A,47235.75,6.86,V
SN1987A,47236.02,7.8800,B
SN1987A,47236.02,5.7300,I
SN1987A,47236.02,5.8100,R
SN1987A,47236.02,8.9700,U
SN1987A,47236.02,6.9400,V
SN1987A,47236.03,7.8800,B
SN1987A,47236.03,5.7400,I
SN1987A,47236.03,5.8100,R
SN1987A,47236.03,8.9400,U
SN1987A,47236.03,6.9300,V
SN1987A,47236.04,7.8800,B
SN1987A,47236.04,5.7500,I
SN1987A,47236.04,5.8000,R
SN1987A,47236.04,8.9600,U
SN1987A,47236.04,6.9400,V
SN1987A,47236.75,7.89,B
SN1987A,47236.75,5.41,I
SN1987A,47236.75,5.83,R
SN1987A,47236.75,8.94,U
SN1987A,47236.75,6.87,V
SN1987A,47238.75,7.91,B
SN1987A,47238.75,5.43,I
SN1987A,47238.75,5.85,R
SN1987A,47238.75,8.95,U
SN1987A,47238.75,6.89,V
SN1987A,47239.75,7.92,B
SN1987A,47239.75,5.44,I
SN1987A,47239.75,5.85,R
SN1987A,47239.75,8.95,U
SN1987A,47239.75,6.91,V
SN1987A,47240.05,7.9400,B
SN1987A,47240.05,5.8200,I
SN1987A,47240.05,5.8900,R
SN1987A,47240.05,9.0000,U
SN1987A,47240.05,6.9900,V
SN1987A,47240.06,7.9100,B
SN1987A,47240.06,5.8100,I
SN1987A,47240.06,5.8800,R
SN1987A,47240.06,8.9900,U
SN1987A,47240.06,6.9800,V
SN1987A,47240.07,7.9200,B
SN1987A,47240.07,5.8200,I
SN1987A,47240.07,5.8700,R
SN1987A,47240.07,9.0100,U
SN1987A,47240.07,6.9800,V
SN1987A,47240.75,7.92,B
SN1987A,47240.75,5.46,I
SN1987A,47240.75,5.87,R
SN1987A,47240.75,8.95,U
SN1987A,47240.75,6.91,V
SN1987A,47241.75,7.93,B
SN1987A,47241.75,5.47,I
SN1987A,47241.75,5.88,R
SN1987A,47241.75,8.96,U
SN1987A,47241.75,6.92,V
SN1987A,47242.75,7.94,B
SN1987A,47242.75,5.48,I
SN1987A,47242.75,5.89,R
SN1987A,47242.75,8.96,U
